Column,update_date,update_hour,Update_datetime,Country,Province_City,State_Region,Latitude,Longitude,Confirmed,Deaths,Recovered
6146,10/03/2020,10:53:03,10/03/2020 10:53,North Macedonia,Unknown,Unknown,41.617.121.399.999.900,217.168.387,7,0,0
6147,10/03/2020,10:53:03,10/03/2020 10:53,North Macedonia,Unknown,Unknown,41.617.121.399.999.900,217.168.387,7,0,0
6148,10/03/2020,10:53:03,10/03/2020 10:53,North Macedonia,Unknown,Unknown,41.617.121.399.999.900,217.168.387,7,0,0
6149,11/03/2020,20:00:00,11/03/2020 20:00,North Macedonia,Unknown,Unknown,41.617.121.399.999.900,217.168.387,14,0,1
6150,13/03/2020,23:33:05,13/03/2020 23:33,North Macedonia,Unknown,Unknown,41.617.121.399.999.900,217.168.387,14,0,1
6151,13/03/2020,23:33:05,13/03/2020 23:33,North Macedonia,Unknown,Unknown,41.617.121.399.999.900,217.168.387,14,0,1
6152,16/03/2020,14:38:45,16/03/2020 14:38,North Macedonia,Unknown,Unknown,41.617.121.399.999.900,217.168.387,18,0,1
6153,17/03/2020,11:53:10,17/03/2020 11:53,North Macedonia,Unknown,Unknown,41.617.121.399.999.900,217.168.387,26,0,1
6154,18/03/2020,12:33:03,18/03/2020 12:33,North Macedonia,Unknown,Unknown,41.617.121.399.999.900,217.168.387,35,0,1
6155,19/03/2020,16:43:03,19/03/2020 16:43,North Macedonia,Unknown,Unknown,41.617.121.399.999.900,217.168.387,48,0,1
6156,20/03/2020,14:43:04,20/03/2020 14:43,North Macedonia,Unknown,Unknown,41.617.121.399.999.900,217.168.387,67,0,1
6157,21/03/2020,17:43:03,21/03/2020 17:43,North Macedonia,Unknown,Unknown,41.617.121.399.999.900,217.168.387,85,0,1
6158,22/03/2020,23:13:18,22/03/2020 23:13,North Macedonia,Unknown,Unknown,41.617.121.399.999.900,217.168.387,114,1,1
6159,26/02/2020,20:23:12,26/02/2020 20:23,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,1,0,0
6160,27/02/2020,16:23:03,27/02/2020 16:23,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,1,0,0
6161,28/02/2020,21:03:02,28/02/2020 21:03,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,6,0,0
6162,29/02/2020,23:13:06,29/02/2020 23:13,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,15,0,0
6163,01/03/2020,20:43:02,01/03/2020 20:43,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,19,0,0
6164,02/03/2020,20:53:02,02/03/2020 20:53,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,25,0,0
6165,03/03/2020,14:33:03,03/03/2020 14:33,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,32,0,0
6166,04/03/2020,19:33:03,04/03/2020 19:33,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,56,0,0
6167,05/03/2020,17:43:03,05/03/2020 17:43,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,87,0,0
6168,06/03/2020,16:33:04,06/03/2020 16:33,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,108,0,0
6169,07/03/2020,17:53:03,07/03/2020 17:53,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,147,0,0
6170,08/03/2020,21:03:03,08/03/2020 21:03,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,176,0,0
6171,09/03/2020,18:33:03,09/03/2020 18:33,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,205,0,1
6172,10/03/2020,23:53:02,10/03/2020 23:53,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,400,0,1
6173,11/03/2020,19:33:02,11/03/2020 19:33,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,598,0,1
6174,12/03/2020,13:13:31,12/03/2020 13:13,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,702,0,1
6175,11/03/2020,20:00:00,11/03/2020 20:00,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,996,0,1
6176,14/03/2020,22:13:11,14/03/2020 22:13,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,1090,3,1
6177,15/03/2020,18:20:18,15/03/2020 18:20,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,1221,3,1
6178,16/03/2020,21:13:12,16/03/2020 21:13,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,1333,3,1
6179,17/03/2020,19:53:02,17/03/2020 19:53,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,1463,3,1
6180,18/03/2020,15:53:09,18/03/2020 15:53,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,1550,6,1
6181,19/03/2020,17:13:14,19/03/2020 17:13,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,1746,7,1
6182,20/03/2020,18:13:09,20/03/2020 18:13,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,1914,7,1
6183,21/03/2020,17:13:07,21/03/2020 17:13,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,2118,7,1
6184,22/03/2020,23:13:18,22/03/2020 23:13,Norway,Unknown,Unknown,645.731.537,1.152.803.643.954.810,2383,7,1
6185,26/02/2020,23:43:03,26/02/2020 23:43,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,1,0,0
6186,27/02/2020,16:23:03,27/02/2020 16:23,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,1,0,0
6187,28/02/2020,15:33:03,28/02/2020 15:33,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,3,0,0
6188,28/02/2020,15:33:03,28/02/2020 15:33,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,3,0,0
6189,28/02/2020,15:33:03,28/02/2020 15:33,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,3,0,0
6190,28/02/2020,15:33:03,28/02/2020 15:33,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,3,0,0
6191,03/03/2020,00:23:16,03/03/2020 00:23,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,3,0,0
6192,04/03/2020,00:53:02,04/03/2020 00:53,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,4,0,1
6193,05/03/2020,06:23:06,05/03/2020 06:23,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,6,0,1
6194,06/03/2020,16:43:04,06/03/2020 16:43,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,9,0,1
6195,07/03/2020,10:13:23,07/03/2020 10:13,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,9,0,3
6196,08/03/2020,17:23:07,08/03/2020 17:23,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,15,0,3
6197,08/03/2020,17:23:07,08/03/2020 17:23,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,15,0,3
6198,10/03/2020,16:33:13,10/03/2020 16:33,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,25,0,3
6199,11/03/2020,21:13:18,11/03/2020 21:13,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,45,0,6
6200,12/03/2020,09:13:24,12/03/2020 09:13,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,49,0,6
6201,11/03/2020,20:00:00,11/03/2020 20:00,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,89,0,7
6202,14/03/2020,22:33:03,14/03/2020 22:33,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,123,0,9
6203,15/03/2020,18:20:18,15/03/2020 18:20,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,131,0,9
6204,16/03/2020,14:38:45,16/03/2020 14:38,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,158,0,9
6205,17/03/2020,10:33:03,17/03/2020 10:33,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,184,0,16
6206,18/03/2020,16:59:34,18/03/2020 16:59,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,260,0,19
6207,19/03/2020,11:33:29,19/03/2020 11:33,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,277,0,25
6208,20/03/2020,15:13:21,20/03/2020 15:13,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,308,0,25
6209,21/03/2020,13:13:32,21/03/2020 13:13,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,367,0,52
6210,22/03/2020,23:13:18,22/03/2020 23:13,Romania,Unknown,Unknown,4.598.521.289.999.990,246.859.225,433,3,64
6211,27/02/2020,16:23:03,27/02/2020 16:23,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,1,0,0
6212,27/02/2020,16:23:03,27/02/2020 16:23,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,1,0,0
6213,29/02/2020,18:03:05,29/02/2020 18:03,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,3,0,0
6214,01/03/2020,23:33:03,01/03/2020 23:33,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,4,0,0
6215,01/03/2020,23:33:03,01/03/2020 23:33,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,4,0,0
6216,03/03/2020,15:13:26,03/03/2020 15:13,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,6,0,0
6217,04/03/2020,00:03:15,04/03/2020 00:03,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,10,0,0
6218,04/03/2020,00:03:15,04/03/2020 00:03,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,10,0,0
6219,06/03/2020,13:03:12,06/03/2020 13:03,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,23,0,1
6220,06/03/2020,13:03:12,06/03/2020 13:03,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,23,0,1
6221,08/03/2020,14:53:11,08/03/2020 14:53,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,35,0,1
6222,09/03/2020,18:13:11,09/03/2020 18:13,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,90,0,1
6223,10/03/2020,17:33:34,10/03/2020 17:33,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,262,0,1
6224,11/03/2020,22:13:13,11/03/2020 22:13,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,442,0,1
6225,11/03/2020,20:53:02,11/03/2020 20:53,Denmark,Unknown,Faroe Islands,55.670.249,10.333.328.300.000.000,2,0,0
6226,12/03/2020,09:53:06,12/03/2020 09:53,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,615,0,1
6227,11/03/2020,20:53:02,11/03/2020 20:53,Denmark,Unknown,Faroe Islands,55.670.249,10.333.328.300.000.000,2,0,0
6228,11/03/2020,20:00:00,11/03/2020 20:00,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,801,0,1
6229,11/03/2020,20:00:00,11/03/2020 20:00,Denmark,Unknown,Faroe Islands,55.670.249,10.333.328.300.000.000,3,0,0
6230,14/03/2020,22:13:32,14/03/2020 22:13,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,827,1,1
6231,14/03/2020,16:33:03,14/03/2020 16:33,Denmark,Unknown,Faroe Islands,55.670.249,10.333.328.300.000.000,9,0,0
6232,15/03/2020,18:20:19,15/03/2020 18:20,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,864,2,1
6233,15/03/2020,18:20:19,15/03/2020 18:20,Denmark,Unknown,Faroe Islands,55.670.249,10.333.328.300.000.000,11,0,0
6234,16/03/2020,18:33:03,16/03/2020 18:33,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,914,3,1
6235,16/03/2020,14:38:45,16/03/2020 14:38,Denmark,Unknown,Faroe Islands,55.670.249,10.333.328.300.000.000,18,0,0
6236,17/03/2020,16:33:04,17/03/2020 16:33,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,977,4,1
6237,17/03/2020,10:13:13,17/03/2020 10:13,Denmark,Unknown,Faroe Islands,55.670.249,10.333.328.300.000.000,47,0,0
6238,18/03/2020,16:59:35,18/03/2020 16:59,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,1057,4,1
6239,18/03/2020,16:59:35,18/03/2020 16:59,Denmark,Unknown,Faroe Islands,55.670.249,10.333.328.300.000.000,58,0,0
6240,19/03/2020,17:13:42,19/03/2020 17:13,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,1151,6,1
6241,19/03/2020,10:53:03,19/03/2020 10:53,Denmark,Unknown,Faroe Islands,55.670.249,10.333.328.300.000.000,72,0,0
6242,19/03/2020,08:13:19,19/03/2020 08:13,Denmark,Unknown,Greenland,55.670.249,10.333.328.300.000.000,2,0,0
6243,20/03/2020,18:13:12,20/03/2020 18:13,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,1255,9,1
6244,20/03/2020,15:13:21,20/03/2020 15:13,Denmark,Unknown,Faroe Islands,55.670.249,10.333.328.300.000.000,80,0,0
6245,19/03/2020,08:13:19,19/03/2020 08:13,Denmark,Unknown,Greenland,55.670.249,10.333.328.300.000.000,2,0,0
6246,21/03/2020,12:43:08,21/03/2020 12:43,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,1326,13,1
6247,21/03/2020,12:43:08,21/03/2020 12:43,Denmark,Unknown,Faroe Islands,55.670.249,10.333.328.300.000.000,92,0,0
6248,19/03/2020,08:13:19,19/03/2020 08:13,Denmark,Unknown,Greenland,55.670.249,10.333.328.300.000.000,2,0,0
6249,22/03/2020,14:43:19,22/03/2020 14:43,Denmark,Unknown,Unknown,55.670.249,10.333.328.300.000.000,1395,13,1
6250,22/03/2020,15:13:52,22/03/2020 15:13,Denmark,Unknown,Faroe Islands,55.670.249,10.333.328.300.000.000,115,0,0
6251,22/03/2020,23:43:03,22/03/2020 23:43,Denmark,Unknown,Greenland,55.670.249,10.333.328.300.000.000,4,0,0
6252,27/02/2020,16:23:03,27/02/2020 16:23,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,1,0,0
6253,27/02/2020,16:23:03,27/02/2020 16:23,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,1,0,0
6254,27/02/2020,16:23:03,27/02/2020 16:23,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,1,0,0
6255,27/02/2020,16:23:03,27/02/2020 16:23,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,1,0,0
6256,27/02/2020,16:23:03,27/02/2020 16:23,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,1,0,0
6257,03/03/2020,23:53:03,03/03/2020 23:53,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,2,0,0
6258,03/03/2020,23:53:03,03/03/2020 23:53,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,2,0,0
6259,05/03/2020,13:53:03,05/03/2020 13:53,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,3,0,0
6260,06/03/2020,13:03:13,06/03/2020 13:03,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,10,0,0
6261,06/03/2020,13:03:13,06/03/2020 13:03,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,10,0,0
6262,06/03/2020,13:03:13,06/03/2020 13:03,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,10,0,0
6263,06/03/2020,13:03:13,06/03/2020 13:03,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,10,0,0
6264,10/03/2020,11:13:13,10/03/2020 11:13,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,12,0,0
6265,11/03/2020,22:13:12,11/03/2020 22:13,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,16,0,0
6266,11/03/2020,22:13:12,11/03/2020 22:13,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,16,0,0
6267,11/03/2020,20:00:00,11/03/2020 20:00,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,79,0,0
6268,14/03/2020,20:33:03,14/03/2020 20:33,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,115,0,0
6269,15/03/2020,18:20:18,15/03/2020 18:20,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,171,0,1
6270,16/03/2020,14:38:45,16/03/2020 14:38,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,205,0,1
6271,17/03/2020,10:33:03,17/03/2020 10:33,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,225,0,1
6272,18/03/2020,10:33:04,18/03/2020 10:33,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,258,0,1
6273,19/03/2020,11:33:29,19/03/2020 11:33,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,267,0,1
6274,20/03/2020,14:43:04,20/03/2020 14:43,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,283,0,1
6275,21/03/2020,12:13:19,21/03/2020 12:13,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,306,0,1
6276,22/03/2020,16:13:11,22/03/2020 16:13,Estonia,Unknown,Unknown,5.875.237.779.999.990,253.319.078,326,0,2
6277,27/02/2020,21:13:10,27/02/2020 21:13,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,1,0,0
6278,28/02/2020,01:23:03,28/02/2020 01:23,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,1,0,0
6279,29/02/2020,18:03:05,29/02/2020 18:03,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,6,0,0
6280,01/03/2020,15:33:03,01/03/2020 15:33,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,10,0,0
6281,02/03/2020,20:53:02,02/03/2020 20:53,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,18,0,0
6282,03/03/2020,15:13:26,03/03/2020 15:13,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,24,0,0
6283,04/03/2020,12:33:03,04/03/2020 12:33,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,38,0,0
6284,05/03/2020,14:23:03,05/03/2020 14:23,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,82,0,0
6285,06/03/2020,13:23:06,06/03/2020 13:23,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,128,1,0
6286,07/03/2020,17:43:05,07/03/2020 17:43,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,188,1,0
6287,08/03/2020,13:43:02,08/03/2020 13:43,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,265,3,0
6288,09/03/2020,18:13:11,09/03/2020 18:13,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,321,3,0
6289,10/03/2020,13:53:06,10/03/2020 13:53,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,382,4,0
6290,11/03/2020,14:13:11,11/03/2020 14:13,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,503,5,0
6291,11/03/2020,14:13:11,11/03/2020 14:13,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,503,5,0
6292,11/03/2020,20:00:00,11/03/2020 20:00,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,804,10,0
6293,14/03/2020,22:13:11,14/03/2020 22:13,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,959,12,2
6294,15/03/2020,18:20:18,15/03/2020 18:20,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,1135,20,2
6295,16/03/2020,14:38:46,16/03/2020 14:38,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,1413,24,2
6296,16/03/2020,00:22:11,16/03/2020 00:22,Curacao,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,1,0,0
6297,17/03/2020,15:13:11,17/03/2020 15:13,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,1705,43,2
6298,17/03/2020,12:33:07,17/03/2020 12:33,Curacao,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,3,0,0
6299,18/03/2020,13:13:15,18/03/2020 13:13,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,2051,58,2
6300,17/03/2020,12:33:07,17/03/2020 12:33,Curacao,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,3,0,0
6301,18/03/2020,00:53:02,18/03/2020 00:53,Aruba,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,2,0,0
6302,19/03/2020,14:53:06,19/03/2020 14:53,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,2460,76,2
6303,19/03/2020,08:53:03,19/03/2020 08:53,Curacao,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,3,1,0
6304,18/03/2020,00:53:02,18/03/2020 00:53,Aruba,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,2,0,0
6305,20/03/2020,18:13:12,20/03/2020 18:13,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,2994,106,2
6306,20/03/2020,02:43:10,20/03/2020 02:43,Aruba,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,5,0,0
6307,19/03/2020,08:53:03,19/03/2020 08:53,Curacao,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,3,1,0
6308,20/03/2020,21:13:30,20/03/2020 21:13,Sint Maarten,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,1,0,0
6309,21/03/2020,14:43:04,21/03/2020 14:43,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,3631,136,2
6310,20/03/2020,02:43:10,20/03/2020 02:43,Aruba,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,5,0,0
6311,19/03/2020,08:53:03,19/03/2020 08:53,Curacao,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,3,1,0
6312,20/03/2020,21:13:30,20/03/2020 21:13,Sint Maarten,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,1,0,0
6313,22/03/2020,14:13:10,22/03/2020 14:13,Netherlands,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,4204,179,2
6314,22/03/2020,11:43:03,22/03/2020 11:43,Aruba,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,8,0,0
6315,19/03/2020,08:53:03,19/03/2020 08:53,Curacao,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,3,1,0
6316,20/03/2020,21:13:30,20/03/2020 21:13,Sint Maarten,Unknown,Unknown,52.500.169.799.999.900,57.480.820.999.999.900,1,0,0
6317,27/02/2020,21:13:10,27/02/2020 21:13,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,1,0,0
6318,27/02/2020,21:13:10,27/02/2020 21:13,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,1,0,0
6319,27/02/2020,21:13:10,27/02/2020 21:13,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,1,0,0
6320,01/03/2020,07:13:07,01/03/2020 07:13,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,1,0,0
6321,02/03/2020,01:03:12,02/03/2020 01:03,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,8,0,0
6322,03/03/2020,15:23:03,03/03/2020 15:23,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,10,1,0
6323,04/03/2020,19:33:03,04/03/2020 19:33,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,16,1,0
6324,05/03/2020,13:53:03,05/03/2020 13:53,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,21,1,0
6325,05/03/2020,13:53:03,05/03/2020 13:53,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,21,1,0
6326,07/03/2020,02:13:08,07/03/2020 02:13,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,23,1,0
6327,08/03/2020,14:23:10,08/03/2020 14:23,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,36,1,0
6328,08/03/2020,14:23:10,08/03/2020 14:23,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,36,1,0
6329,10/03/2020,05:13:07,10/03/2020 05:13,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,51,2,0
6330,11/03/2020,20:53:02,11/03/2020 20:53,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,62,2,0
6331,12/03/2020,08:53:02,12/03/2020 08:53,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,69,3,0
6332,11/03/2020,20:00:00,11/03/2020 20:00,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,80,5,0
6333,14/03/2020,22:53:02,14/03/2020 22:53,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,80,5,4
6334,15/03/2020,18:20:18,15/03/2020 18:20,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,101,5,4
6335,16/03/2020,01:33:03,16/03/2020 01:33,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,109,7,4
6336,16/03/2020,01:33:03,16/03/2020 01:33,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,109,7,4
6337,18/03/2020,02:53:03,18/03/2020 02:53,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,119,11,4
6338,18/03/2020,02:53:03,18/03/2020 02:53,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,119,11,4
6339,20/03/2020,01:43:03,20/03/2020 01:43,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,144,14,4
6340,21/03/2020,17:43:03,21/03/2020 17:43,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,144,20,4
6341,22/03/2020,11:13:20,22/03/2020 11:13,San Marino,Unknown,Unknown,43.945.862.299.999.900,12.458.306,160,20,4
6342,28/02/2020,15:03:26,28/02/2020 15:03,Azerbaijan,Unknown,Unknown,403.936.294,47.787.250.799.999.900,1,0,0
6343,01/03/2020,02:43:03,01/03/2020 02:43,Azerbaijan,Unknown,Unknown,403.936.294,47.787.250.799.999.900,3,0,0
6344,01/03/2020,02:43:03,01/03/2020 02:43,Azerbaijan,Unknown,Unknown,403.936.294,47.787.250.799.999.900,3,0,0
6345,01/03/2020,02:43:03,01/03/2020 02:43,Azerbaijan,Unknown,Unknown,403.936.294,47.787.250.799.999.900,3,0,0
